t_s,target_mm,logged_h_mm,tof_obs_mm,tof_spread_mm,acc_up_mps2,logged_vz_mps,logged_throttle,logged_polluted,logged_gate_reason,A_trimmed_lpf_h_mm,A_trimmed_lpf_vz_mps,A_trimmed_lpf_accepted,A_trimmed_lpf_polluted,B_huber_ab_h_mm,B_huber_ab_vz_mps,B_huber_ab_accepted,B_huber_ab_polluted,C_physical_gate_ab_h_mm,C_physical_gate_ab_vz_mps,C_physical_gate_ab_accepted,C_physical_gate_ab_polluted,D_pollution_fsm_h_mm,D_pollution_fsm_vz_mps,D_pollution_fsm_accepted,D_pollution_fsm_polluted,E_recommended_mcu_h_mm,E_recommended_mcu_vz_mps,E_recommended_mcu_accepted,E_recommended_mcu_polluted,F_ported_c_logic_h_mm,F_ported_c_logic_vz_mps,F_ported_c_logic_accepted,F_ported_c_logic_polluted
9.89,0.0,121.278534,120.96192325000001,67.701997,0.000451,0.0,0.0,0.0,0.0,121.27853702431338,0.0009394551310156277,1,0,121.11081282930385,0.0006054724304499043,1,0,121.15268654817044,0.0011517761511637627,1,0,121.05686759472727,-0.0008719120980932543,1,0,121.11693865483525,-0.000497669489064559,1,0,121.27853702431338,0.0009394551310156277,1,0
9.901,0.0,121.65081,122.96149825,70.70101300000002,0.002716,0.0,0.0,0.0,0.0,121.65080804743526,0.008966282687491016,1,0,121.4488600126499,0.005212166287133693,1,0,121.52361441165357,0.006178283823864674,1,0,121.35439874448316,0.0029681232169753947,1,0,121.44497311230174,0.0032127113525354826,1,0,121.65080804743526,0.008966282687491016,1,0
9.91,0.0,122.051361,123.4616295,71.700593,0.002694,0.0,0.0,0.0,0.0,122.05136175274258,0.015843188918415855,1,0,121.8532903236741,0.010041497891381274,1,0,121.96019254120786,0.011376918341398501,1,0,121.71627931131823,0.007098886872143193,1,0,121.83395346788186,0.007138503223999031,1,0,122.05136175274258,0.015843188918415855,1,0
9.921,0.0,122.252655,122.9613665,70.70046400000001,-0.002184,0.0,0.0,0.0,0.0,122.25265480283592,0.016791277797726965,1,0,122.13382235068144,0.012410599878250047,1,0,122.25049758223017,0.01374682237017894,1,0,121.97449458265606,0.009373661844716854,1,0,122.09451864100336,0.009142412746362542,1,0,122.25265480283592,0.016791277797726965,1,0
9.93,0.0,122.24366,122.21200175,65.701562,-0.005108,0.0,0.0,0.0,0.0,122.24366234754861,0.0128781340379144,1,0,122.24807222937541,0.012106807906370774,1,0,122.35159152095595,0.013110573948131303,1,0,122.09036986837177,0.009560330544432147,1,0,122.18944603997512,0.009052628482057032,1,0,122.24366234754861,0.0128781340379144,1,0
9.941,0.0,122.347176,122.711632,64.701852,-0.004901,0.0,0.0,0.0,0.0,122.34717723467085,0.012319240091871787,1,0,122.42923939324758,0.012778807357142303,1,0,122.52735694643395,0.01361462889613111,1,0,122.26920141511978,0.01050931159346453,1,0,122.35649731072917,0.009775669723779405,1,0,122.34717723467085,0.012319240091871787,1,0
9.95,0.0,122.317245,122.21189325,64.701852,-0.007438,0.0,0.0,0.0,0.0,122.31725241726166,0.008932287222458337,1,0,122.49324002708667,0.011718203682496568,1,0,122.57197306000452,0.012203327272153994,1,0,122.34731508135187,0.010068397145739724,1,0,122.40933517675688,0.009136312002905933,1,0,122.31725241726166,0.008932287222458337,1,0
9.96,0.0,122.23864,121.96187225,65.70176800000002,-0.006071,0.0,0.0,0.0,0.0,122.23864232426338,0.005217610031728706,1,0,122.4921670850546,0.009916571581360953,1,0,122.54650611399907,0.010022933475435678,1,0,122.36928122547954,0.00898676400409294,1,0,122.40251116868812,0.007915431752891318,1,0,122.23864232426338,0.005217610031728706,1,0
9.97,0.0,122.177391,121.96174250000001,65.70228700000001,-0.003538,0.0,0.0,0.0,0.0,122.17739208313633,0.0027086193589798487,1,0,122.47674329100742,0.008192391644813054,1,0,122.5088784163247,0.008000652433544902,1,0,122.37875546430085,0.007897639953811932,1,0,122.38706223319237,0.00675402807368977,1,0,122.17739208313633,0.0027086193589798487,1,0
9.981,0.0,121.963844,121.21199225000001,65.70297400000001,0.000343,0.0,0.0,0.0,0.0,121.96384564004657,-0.0026141745643718573,1,0,122.31526226984124,0.004706392160868801,1,0,122.31287183833344,0.004068253350042447,1,0,122.25775531002861,0.005329368906586642,1,0,122.23010613986894,0.004170027543148025,1,0,121.96384564004657,-0.0026141745643718573,1,0
9.99,0.0,121.908134,121.7119865,65.70279,0.000693,0.0,0.0,0.0,0.0,121.90813439826827,-0.003268251818868742,1,0,122.24469468465315,0.003012725459391256,1,0,122.22492642519909,0.0022336670783452113,1,0,122.2147618104112,0.004080238545113128,1,0,122.17053444105854,0.0029901070176629055,1,0,121.90813439826827,-0.003268251818868742,1,0
10.0,0.0,121.920021,121.96189125000001,65.70279,0.002941,0.0,0.0,0.0,0.0,121.92002541387133,-0.002282285251395396,1,0,122.21816002425109,0.0021906388389300235,1,0,122.19005708941977,0.001418631969592592,1,0,122.20827825240657,0.003458094239646361,1,0,122.15716593534967,0.002473387192032934,1,0,121.92002541387133,-0.002282285251395396,1,0
10.01,0.0,121.763451,121.21219074999999,66.70233999999999,0.00245,0.0,0.0,0.0,0.0,121.763452386223,-0.005240839125367906,1,0,122.05480947978792,-0.00040750528569031587,1,0,122.00575858673498,-0.0013681417786758218,1,0,122.07769880771842,0.0013671898264917457,1,0,122.00707808533677,0.0005012117857700383,1,0,121.763452386223,-0.005240839125367906,1,0
10.02,0.0,121.475609,120.46219074999999,68.70124899999999,0.000626,0.0,0.0,0.0,0.0,121.47561331229046,-0.010448565826224115,1,0,121.76485438803357,-0.004371989188214664,1,0,121.68621935250087,-0.0056373084696421435,1,0,121.83059653420058,-0.0019034642817745626,1,0,121.73305435236982,-0.0026050347138697476,1,0,121.47561331229046,-0.010448565826224115,1,0
10.03,0.0,121.251427,120.46212975,67.70074599999998,0.001312,0.0,0.0,0.0,0.0,121.25143074831182,-0.01309626138067095,1,0,121.49506753411431,-0.007453641911715559,1,0,121.39677494092113,-0.008849569553169671,1,0,121.59583247720126,-0.004581360246578839,1,0,121.48326319615933,-0.005054560574038096,1,0,121.25143074831182,-0.01309626138067095,1,0
10.04,0.0,121.353455,121.71266750000001,65.70100499999998,0.001981,0.0,0.0,0.0,0.0,121.35345631778524,-0.007942562766514352,1,0,121.47405682855282,-0.0066113942237496035,1,0,121.3898965578758,-0.007627413560203265,1,0,121.5764574417585,-0.004207671181633274,1,0,121.48375465139415,-0.00441744664443761,1,0,121.35345631778524,-0.007942562766514352,1,0
10.05,0.0,121.432747,121.7119045,65.699273,-0.000172,0.0,0.0,0.0,0.0,121.43274505569114,-0.004431801000082909,1,0,121.46346706266809,-0.005755050099015561,1,0,121.39388627890384,-0.006438419650764647,1,0,121.56313537689068,-0.0038116918719376205,1,0,121.48913979199608,-0.0038081143886639192,1,0,121.43274505569114,-0.004431801000082909,1,0
10.06,0.0,121.605095,122.21189875000002,66.69972299999998,0.004098,0.0,0.0,0.0,0.0,121.60509385287227,0.0003608687747820149,1,0,121.55175163213809,-0.003649933695512243,1,0,121.50656205748902,-0.0038971610304684903,1,0,121.63530144874115,-0.0023933478359352152,1,0,121.58852866991955,-0.0022244308433694037,1,0,121.60509385287227,0.0003608687747820149,1,0
10.071,0.0,121.683983,121.96171925000002,66.69918100000001,-0.002682,0.0,0.0,0.0,0.0,121.68397939071693,0.002025992698924014,1,0,121.59603230029458,-0.002484308453172758,1,0,121.56668506862991,-0.0024809337853684494,1,0,121.66758466449893,-0.0016739215159066148,1,0,121.63770325781215,-0.00140480447294357,1,0,121.68397939071693,0.002025992698924014,1,0
10.08,0.0,121.690125,121.711746,66.699578,-0.003608,0.0,0.0,0.0,0.0,121.69012136469034,0.0017137035782139273,1,0,121.59675062846529,-0.002101860181452234,1,0,121.57599053132381,-0.0019881963071480646,1,0,121.66067559389283,-0.0015420804957304642,1,0,121.63963996727799,-0.0012132760333567012,1,0,121.69012136469034,0.0017137035782139273,1,0
10.09,0.0,121.80555,122.211948,66.699578,-0.000501,0.0,0.0,0.0,0.0,121.80554941642085,0.0038879008509917546,1,0,121.69050326835594,-0.0004813132554253876,1,0,121.68742749430643,-0.00013349457414909768,1,0,121.73604766234749,-0.00039446544874333967,1,0,121.73284962034653,-2.7295759555182085e-05,1,0,121.80554941642085,0.0038879008509917546,1,0
10.101,0.0,121.950668,122.46160474999999,66.697518,-0.001818,0.0,0.0,0.0,0.0,121.95066885620855,0.006237939190856436,1,0,121.8253916064878,0.0014628536614309693,1,0,121.84117658041788,0.0020357029651297868,1,0,121.84882893354013,0.0010651968449342205,1,0,121.86378271443422,0.0014284892026083038,1,0,121.95066885620855,0.006237939190856436,1,0
10.11,0.0,122.063744,122.46184525000001,66.69937999999999,0.002238,0.0,0.0,0.0,0.0,122.06374107451522,0.007359264510782521,1,0,121.95179625874337,0.0029992952688773114,1,0,121.98146888981813,0.0037011391961150643,1,0,121.9558035596962,0.002263434443874928,1,0,121.98299940552553,0.002578335558409377,1,0,122.06374107451522,0.007359264510782521,1,0
10.12,0.0,121.930702,121.46230300000002,68.69806000000003,0.005839,0.0,0.0,0.0,0.0,121.93070297243246,0.002788592382926677,1,0,121.8879845997563,0.0016652545844896517,1,0,121.90704215828774,0.002119218750146883,1,0,121.89575447666007,0.0012192829740550993,1,0,121.91017108853622,0.0014560578334815338,1,0,121.93070297243246,0.002788592382926677,1,0
10.13,0.0,121.937592,121.96183200000002,66.69932600000001,0.003328,0.0,0.0,0.0,0.0,121.9375887133304,0.0023240683364857857,1,0,121.9147683274791,0.0017887545721885422,1,0,121.93483758713136,0.002199163007685715,1,0,121.91651675696671,0.0013209739801081331,1,0,121.93127156612073,0.0015137466095873217,1,0,121.9375887133304,0.0023240683364857857,1,0
10.14,0.0,121.61129,120.46244974999999,66.699746,0.003673,0.0,0.0,0.0,0.0,121.61128797464171,-0.005407787919338625,1,0,121.66784393211242,-0.0019075495089321886,1,0,121.65783615872596,-0.001999335052932003,1,0,121.69490679123062,-0.001620045886432532,1,0,121.67915534848463,-0.0014710247200068317,1,0,121.61128797464171,-0.005407787919338625,1,0
10.15,0.0,121.688744,121.9614335,62.701211,0.003164,0.0,0.0,0.0,0.0,121.68874016485097,-0.002498342784152149,1,0,121.70532169414854,-0.0010933615899218043,1,0,121.70277151736154,-0.001067696763168091,1,0,121.72412660272215,-0.0010331338054780964,1,0,121.7181228662939,-0.0008507727791918521,1,0,121.68874016485097,-0.002498342784152149,1,0
10.16,0.0,121.472702,120.71206675000002,64.70083000000002,3e-05,0.0,0.0,0.0,0.0,121.47270000548593,-0.006724517685452297,1,0,121.51770509164001,-0.0035331306222924404,1,0,121.49617488552494,-0.003801338269873641,1,0,121.55360593916025,-0.003026413203519115,1,0,121.53016144262347,-0.0028333190963416486,1,0,121.47270000548593,-0.006724517685452297,1,0
10.17,0.0,121.525612,121.71190275000001,66.69994500000001,0.003904,0.0,0.0,0.0,0.0,121.52561165257245,-0.004066648739876479,1,0,121.52417159330855,-0.0029019265754840996,1,0,121.50927632332255,-0.003046324393803813,1,0,121.55382480517414,-0.002612745812374733,1,0,121.5400381788101,-0.0023657814289455084,1,0,121.52561165257245,-0.004066648739876479,1,0
10.18,0.0,121.511559,121.4620705,66.70086,0.003899,0.0,0.0,0.0,0.0,121.51155634962342,-0.0034780093398483897,1,0,121.48960249326282,-0.002936488180701929,1,0,121.47577065345911,-0.0030560136869726773,1,0,121.51747547505056,-0.00271151676151425,1,0,121.50694353772268,-0.0024338926409812954,1,0,121.51155634962342,-0.0034780093398483897,1,0
10.191,0.0,121.500587,121.46195225,66.700387,0.004833,0.0,0.0,0.0,0.0,121.50058392278672,-0.0029513837555017685,1,0,121.46096688033998,-0.0028821871821986815,1,0,121.44888067236646,-0.002970037028385573,1,0,121.48611586061372,-0.002733234600122253,1,0,121.47924600097139,-0.002432314631784594,1,0,121.50058392278672,-0.0029513837555017685,1,0
10.2,0.0,121.436821,121.2122935,64.701051,0.003479,0.0,0.0,0.0,0.0,121.43681408126629,-0.00370912656321659,1,0,121.39296903770817,-0.0033845759284540254,1,0,121.37809620862835,-0.003513688138300936,1,0,121.41962730646091,-0.0031932919742660567,1,0,121.41159153721561,-0.0028767041860044366,1,0,121.43681408126629,-0.00370912656321659,1,0
10.21,0.0,121.276573,120.71236775,64.701051,-0.002578,0.0,0.0,0.0,0.0,121.27656655279019,-0.006433343097324537,1,0,121.24309187674658,-0.004955735651559465,1,0,121.21708085884734,-0.005250203137883619,1,0,121.27987138200916,-0.004517198578354746,1,0,121.26246440640645,-0.0041791197851813126,1,0,121.27656655279019,-0.006433343097324537,1,0
10.22,0.0,121.593979,122.7115,64.701051,0.000449,0.0,0.0,0.0,0.0,121.593973831313,0.002010761396728157,1,0,121.46738338477454,-0.0010876876557328443,1,0,121.47439026222584,-0.0008669190242952055,1,0,121.4713737263901,-0.0015185367887380992,1,0,121.48954158544838,-0.001135373111448412,1,0,121.593973831313,0.002010761396728157,1,0
10.23,0.0,121.564812,121.46213550000002,61.700265,-0.003105,0.0,0.0,0.0,0.0,121.56481119242656,0.0009209034036039908,1,0,121.45761532081977,-0.0010622488068107296,1,0,121.46502363110825,-0.0008745682929310887,1,0,121.45722051063254,-0.0014972380652138618,1,0,121.4753998899465,-0.0011553521853778861,1,0,121.56481119242656,0.0009209034036039908,1,0
10.24,0.0,121.542061,121.4619525,61.700265,-0.003698,0.0,0.0,0.0,0.0,121.5420588496618,0.0002139177487702719,1,0,121.44977074405959,-0.0010147225748902736,1,0,121.45742365600658,-0.0008573676560248438,1,0,121.44547068342101,-0.0014496796641355744,1,0,121.46360209475483,-0.0011475923044382851,1,0,121.5420588496618,0.0002139177487702719,1,0
10.25,0.0,121.634911,121.96182624999999,65.699456,-0.000131,0.0,0.0,0.0,0.0,121.63491139861661,0.00222049752562267,1,0,121.53374320959148,0.000305432984490732,1,0,121.55151172696954,0.000587044851141962,1,0,121.5160300572667,-0.0003739991609863866,1,0,121.54401172835601,-0.00011151511098397848,1,0,121.63491139861661,0.00222049752562267,1,0
10.26,0.0,121.651962,121.7119805,65.699456,-0.002353,0.0,0.0,0.0,0.0,121.65195908384261,0.0021064182701541383,1,0,121.56826396218074,0.0007354821660015948,1,0,121.58821722879667,0.0010096398518421785,1,0,121.54423637372126,2.489620747759652e-05,1,0,121.57331645780052,0.00022483309665513465,1,0,121.65195908384261,0.0021064182701541383,1,0
10.27,0.0,121.60994,121.46196925000001,65.699983,-0.000213,0.0,0.0,0.0,0.0,121.60993333259663,0.0007108689312348114,1,0,121.55506878354299,0.0004402903922219773,1,0,121.57096057266392,0.0006176478240000476,1,0,121.53127745022724,-0.00014075567894773446,1,0,121.55508731741811,-5.976137399806415e-06,1,0,121.60993333259663,0.0007108689312348114,1,0
10.28,0.0,121.466705,120.9623985,65.701089,0.00159,0.0,0.0,0.0,0.0,121.46669862762626,-0.002614726950298868,1,0,121.45196391500323,-0.0010565064484272836,1,0,121.45416536889721,-0.0011065326953801778,1,0,121.43911033476475,-0.0012715143001695395,1,0,121.44837461802108,-0.0011888091002682582,1,0,121.46669862762626,-0.002614726950298868,1,0
10.29,0.0,121.244492,120.46212775000001,69.69956299999998,0.006961,0.0,0.0,0.0,0.0,121.24448754949533,-0.006951658397148829,1,0,121.2653456230187,-0.0034790523304164276,1,0,121.24710548217035,-0.003828967431022611,1,0,121.27232445860218,-0.003175309139553971,1,0,121.26133379097442,-0.003109818490531098,1,0,121.24448754949533,-0.006951658397148829,1,0
10.3,0.0,121.182022,120.962076,69.69942599999999,0.005424,0.0,0.0,0.0,0.0,121.18201811474697,-0.006795775456333351,1,0,121.18272350040256,-0.004091436339370428,1,0,121.15986094768259,-0.004472077073601448,1,0,121.1963608453013,-0.003691613908399627,1,0,121.18241609985101,-0.0035924500908585243,1,0,121.18201811474697,-0.006795775456333351,1,0
10.31,0.0,121.40976,122.21159925,67.699838,0.002695,0.0,0.0,0.0,0.0,121.40976146186495,-0.0002548670871427173,1,0,121.334907752517,-0.0013531823629292414,1,0,121.33483287772314,-0.0013532839998964272,1,0,121.32814027719084,-0.001546373024531918,1,0,121.33868599599397,-0.0014054641224077406,1,0,121.40976146186495,-0.0002548670871427173,1,0
10.32,0.0,121.476593,121.7119065,67.701379,0.003535,0.0,0.0,0.0,0.0,121.47659594430041,0.0012798882640057958,1,0,121.39188135361856,-0.0003518957055906525,1,0,121.39958615289933,-0.00023955994504515138,1,0,121.37673668396829,-0.0007265229227825404,1,0,121.39455723349836,-0.0006050570593481317,1,0,121.47659594430041,0.0012798882640057958,1,0
10.33,0.0,121.583961,121.96197900000001,67.701379,0.001891,0.0,0.0,0.0,0.0,121.58396267622116,0.003371729090094676,1,0,121.49167992765317,0.0010900578651970132,1,0,121.51019766355472,0.001347852331963847,1,0,121.4643622818275,0.00046894781637981785,1,0,121.4918293649003,0.0005535617236145638,1,0,121.58396267622116,0.003371729090094676,1,0
10.34,0.0,121.667473,121.96150025,68.699998,0.000385,0.0,0.0,0.0,0.0,121.66747398754104,0.004473172821761514,1,0,121.58505671855279,0.0022219781906556804,1,0,121.61113933131293,0.002561407024048945,1,0,121.54780994797612,0.001449928247796686,1,0,121.58084597775988,0.0014742608520045464,1,0,121.66747398754104,0.004473172821761514,1,0
10.35,0.0,121.787872,122.2117635,67.69975400000001,-0.002045,0.0,0.0,0.0,0.0,121.78787082769696,0.006146885097836805,1,0,121.7157857035592,0.00369770844596899,1,0,121.75151778868081,0.0041425629434256265,1,0,121.66606919920862,0.0027310201100601136,1,0,121.70629358316474,0.002681932894920239,1,0,121.78787082769696,0.006146885097836805,1,0
10.36,0.0,121.936981,122.46198475,67.69906700000001,-0.001629,0.0,0.0,0.0,0.0,121.9369848273104,0.008085595785644457,1,0,121.87994788633664,0.005414301952399456,1,0,121.92639421545658,0.005972446184893329,1,0,121.8161022200905,0.004238593256363081,1,0,121.86395992848735,0.004097857527137044,1,0,121.9369848273104,0.008085595785644457,1,0
10.37,0.0,122.163597,122.9614545,68.70003600000001,0.000336,0.0,0.0,0.0,0.0,122.16359751890934,0.011309734736028558,1,0,122.11835452646558,0.007904018171694022,1,0,122.18071342214962,0.008645987495520735,1,0,122.03461180671594,0.006403580441142455,1,0,122.09461147940631,0.006151144933970709,1,0,122.16359751890934,0.011309734736028558,1,0
10.38,0.0,122.340126,122.9616375,68.69930400000001,-0.003551,0.0,0.0,0.0,0.0,122.3401239627266,0.01271278634965666,1,0,122.33394253917454,0.00969383554797668,1,0,122.40531764268422,0.010499545121170724,1,0,122.23613440146994,0.008060541166564504,1,0,122.30031528344486,0.007666532275949288,1,0,122.3401239627266,0.01271278634965666,1,0
10.39,0.0,122.367027,122.46172925,70.69688500000001,-0.005359,0.0,0.0,0.0,0.0,122.36702305227148,0.010495725869845434,1,0,122.43517534114413,0.009621346553951757,1,0,122.49967061750705,0.010251036883684339,1,0,122.3391800094959,0.008262073460861009,1,0,122.39122646291763,0.0077154538090841275,1,0,122.36702305227148,0.010495725869845434,1,0
10.4,0.0,122.27739,121.96177475,68.69637400000002,-0.004166,0.0,0.0,0.0,0.0,122.27738212780903,0.006191214058326371,1,0,122.42762360905445,0.008050506443891107,1,0,122.47321300012443,0.008350160639412019,1,0,122.34743958095709,0.007253704328735551,1,0,122.37619163320844,0.006582700116073648,1,0,122.27738212780903,0.006191214058326371,1,0
10.41,0.0,122.207634,121.96203200000001,67.69823600000001,-6.3e-05,0.0,0.0,0.0,0.0,122.20762667953768,0.0032787269928622855,1,0,122.40884028507196,0.006567433965915824,1,0,122.43710906436368,0.0066037633077450295,1,0,122.34609522064171,0.006266617645825081,1,0,122.35481059316844,0.00552586854562905,1,0,122.20762667953768,0.0032787269928622855,1,0
10.42,0.0,122.042587,121.46149075000001,64.698983,0.000543,0.0,0.0,0.0,0.0,122.04258141192395,-0.001097328737574667,1,0,122.29136921180171,0.003939619694836532,1,0,122.2942958948883,0.0036239936675586076,1,0,122.25667990784173,0.004311621350696078,1,0,122.23865214054116,0.0035482794307588675,1,0,122.04258141192395,-0.001097328737574667,1,0
10.43,0.0,121.858765,121.21157249999999,62.697091,0.002583,0.0,0.0,0.0,0.0,121.85876224060637,-0.004920679690368027,1,0,122.12885788285259,0.0010877981224243372,1,0,122.1064945737577,0.00046069247273103917,1,0,122.12535722069944,0.0020974766307618495,1,0,122.08246902910598,0.0013747918634291986,1,0,121.85876224060637,-0.004920679690368027,1,0
10.44,0.0,121.715698,121.2120075,62.696808000000004,0.004149,0.0,0.0,0.0,0.0,121.71570009198423,-0.0069967600703802575,1,0,121.97266199207394,-0.0012413639228081935,1,0,121.9313122273902,-0.0020531829978619447,1,0,121.99672661392894,0.00021559122176625684,1,0,121.93694118044782,-0.0004077374424437438,1,0,121.71570009198423,-0.0069967600703802575,1,0
