I0,I1,I2,I3,I4,I5,I6,I7,I8
0.000000,0.000000,128.000000,-0.005321,0.115715,-0.007603,0.129557,-0.000446,-0.008482
0.000000,0.000000,118.000000,-0.064923,0.090142,-0.015901,0.096463,-0.005439,-0.006608
0.000000,0.000000,114.000000,-0.018831,0.044743,-0.013288,0.095239,-0.001578,-0.003280
0.000000,0.000000,113.000000,-0.038547,0.083834,-0.014448,0.049510,-0.003229,-0.006145
0.000000,0.000000,130.000000,0.002185,0.130175,-0.020984,0.086422,0.000183,-0.009542
0.000000,0.000000,125.000000,-0.000422,0.096114,0.002218,0.108324,-0.000035,-0.007046
0.000000,0.000000,117.000000,-0.122006,-0.069004,-0.001501,0.082290,-0.010221,0.005058
0.000000,0.000000,113.000000,0.063113,0.206125,0.014721,0.123063,0.005287,-0.015110
0.000000,0.000000,110.000000,-0.057297,0.191486,-0.080183,0.036407,-0.004800,-0.014037
0.000000,0.000000,124.000000,-0.012774,0.023509,-0.015696,0.092143,-0.001070,-0.001723
0.000000,0.000000,123.000000,0.037526,0.255456,-0.006994,0.120621,0.003144,-0.018726
0.000000,0.000000,111.000000,-0.007714,0.100273,-0.012696,0.135454,-0.000646,-0.007350
0.000000,0.000000,109.000000,-0.056948,0.031788,0.016294,0.126590,-0.004771,-0.002330
0.000000,0.000000,108.000000,0.007949,0.135175,-0.019526,0.059138,0.000666,-0.009909
0.000000,0.000000,127.000000,0.011195,0.074708,-0.028557,0.060534,0.000938,-0.005476
