I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
38708.000000,1000.000000,550.351624,11.000000,33.862923,0.000000,26.234772,0.000000,0.000000,152.870422,94.307045,1.000000
38728.000000,1000.000000,559.568542,11.600000,32.197979,0.000000,24.611700,0.000000,0.000000,152.870422,94.307045,1.000000
38748.000000,1000.000000,568.159241,15.400000,28.670940,0.000000,21.065311,0.000000,0.000000,151.500000,92.579865,1.000000
38768.000000,1000.000000,577.374329,21.200001,25.212765,0.000000,16.250265,0.000000,0.000000,151.500000,92.579865,1.000000
38788.000000,1000.000000,584.368042,21.200001,21.779280,0.000000,12.038321,0.000000,0.000000,151.500000,92.579865,1.000000
38808.000000,1000.000000,591.802368,27.600002,18.159298,0.000000,11.104082,0.000000,0.000000,151.500000,92.579865,1.000000
38828.000000,1000.000000,598.895569,27.600002,14.039293,0.000000,9.935937,0.000000,0.000000,149.158585,90.242294,1.000000
38848.000000,1000.000000,606.822632,27.600002,10.347359,0.000000,9.656884,0.000000,0.000000,149.158585,90.242294,1.000000
38868.000000,1000.000000,613.856689,27.600002,8.299337,0.000000,11.276291,0.000000,0.000000,149.158585,90.242294,1.000000
38888.000000,1000.000000,622.045288,33.000000,6.343143,0.000000,14.099635,0.000000,0.000000,149.158585,90.242294,1.000000
38908.000000,1000.000000,629.082275,33.000000,2.822667,0.000000,16.595682,0.000000,0.000000,149.706192,88.128868,1.000000
38928.000000,1000.000000,635.176514,36.400002,-1.738945,0.000000,17.253714,0.000000,0.000000,149.706192,88.128868,1.000000
38948.000000,1000.000000,642.061340,36.400002,-2.684387,0.000000,16.997381,0.000000,0.000000,149.706192,88.128868,1.000000
38968.000000,1000.000000,648.125366,37.000000,-1.661738,0.000000,18.095760,0.000000,0.000000,149.706192,88.128868,1.000000
38988.000000,1000.000000,654.948853,37.000000,-2.277943,0.000000,18.299637,0.000000,0.000000,149.706192,88.128868,1.000000
39008.000000,1000.000000,661.925781,41.799999,-5.796852,0.000000,15.931941,0.000000,0.000000,151.931824,86.522728,1.000000
39028.000000,1000.000000,668.234863,42.400002,-7.045493,0.000000,13.053421,0.000000,0.000000,151.931824,86.522728,1.000000
39048.000000,1000.000000,675.235352,47.600002,-4.557514,0.000000,12.424422,0.000000,0.000000,151.931824,86.522728,1.000000
39068.000000,1000.000000,682.041321,47.600002,-1.436705,0.000000,13.621725,0.000000,0.000000,151.931824,86.522728,1.000000
39088.000000,1000.000000,690.181580,47.600002,-0.430716,0.000000,13.838875,0.000000,0.000000,151.931824,86.522728,1.000000
39108.000000,1000.000000,696.425415,47.600002,-0.613915,0.000000,12.575272,0.000000,0.000000,151.931824,86.522728,1.000000
39128.000000,1000.000000,702.374023,47.600002,-1.036537,0.000000,11.145715,0.000000,0.000000,151.931824,86.522728,1.000000
